INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-43-1300-2019-f95,CA0431300,5/12/2019,23:47,SAN JOSE,SANTA CLARA,CA,95122,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-1300-2019-ff5,CA0431300,2/14/2019,17:09,SAN JOSE,SANTA CLARA,CA,95134,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-1400-2019-1a8,CA0431400,1/5/2019,05:42,SANTA CLARA,SANTA CLARA,CA,95054,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-43-1600-2019-66e,CA0431600,5/19/2019,00:27,SUNNYVALE,SANTA CLARA,CA,94085,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-44-0000-2019-779,CA0440000,3/30/2019,18:00,BEN LOMOND,SANTA CRUZ,CA,95005,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-45-0100-2019-e69,CA0450100,6/1/2019,16:24,ANDERSON,SHASTA,CA,96007,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-45-0200-2019-72e,CA0450200,12/22/2019,03:20,REDDING,SHASTA,CA,96001,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-45-0200-2019-7a7,CA0450200,2/11/2019,15:07,REDDING,SHASTA,CA,96002,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-45-0200-2019-d12,CA0450200,4/2/2019,15:38,REDDING,SHASTA,CA,96003,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-47-0000-2019-78b,CA0470000,11/5/2019,10:17,MOUNT SHASTA,SISKIYOU,CA,96067,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-47-0800-2019-fdf,CA0470800,10/12/2019,13:23,WEED,SISKIYOU,CA,96094,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-48-0200-2019-d40,CA0480200,12/5/2019,23:01,DIXON,SOLANO,CA,95620,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-48-0300-2019-7a2,CA0480300,8/24/2019,22:43,FAIRFIELD,SOLANO,CA,94533,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-48-0300-2019-bd7,CA0480300,5/21/2019,02:08,FAIRFIELD,SOLANO,CA,94533,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-48-0300-2019-bee,CA0480300,11/1/2019,15:06,FAIRFIELD,SOLANO,CA,94533,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,4,1
URSUS-48-0300-2019-f40,CA0480300,1/14/2019,22:47,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,2
URSUS-48-0600-2019-210,CA0480600,7/3/2019,15:30,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-48-0600-2019-227,CA0480600,5/5/2019,20:25,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-48-0600-2019-2bc,CA0480600,4/16/2019,20:40,VACAVILLE,SOLANO,CA,95687,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-48-0600-2019-2c0,CA0480600,8/8/2019,20:49,VACAVILLE,SOLANO,CA,95687,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-48-0600-2019-4d1,CA0480600,9/5/2019,13:06,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-48-0600-2019-698,CA0480600,12/29/2019,00:08,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-48-0600-2019-71e,CA0480600,10/28/2019,03:31,VACAVILLE,SOLANO,CA,95688,TRUE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-48-0600-2019-937,CA0480600,11/8/2019,16:15,VACAVILLE,SOLANO,CA,95687,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-48-0600-2019-f15,CA0480600,1/7/2019,18:50,VACAVILLE,SOLANO,CA,95688,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-48-0700-2019-386,CA0480700,1/6/2019,08:32,VALLEJO,SOLANO,CA,94590,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-48-0700-2019-c54,CA0480700,2/9/2019,22:36,VALLEJO,SOLANO,CA,94591,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,6,1
URSUS-49-0000-2019-68d,CA0490000,2/7/2019,17:42,SANTA ROSA,SONOMA,CA,95403,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-49-0000-2019-8b2,CA0490000,11/27/2019,05:41,BLOOMFIELD,SONOMA,CA,94952,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-49-0000-2019-c30,CA0490000,8/1/2019,17:42,SANTA ROSA,SONOMA,CA,95401,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-49-0000-2019-ff9,CA0490000,7/4/2019,20:07,BODEGA BAY,SONOMA,CA,94923,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-49-0300-2019-ca2,CA0490300,5/30/2019,19:00,HEALDSBURG,SONOMA,CA,95448,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-49-0500-2019-4a5,CA0490500,12/7/2019,12:35,SANTA ROSA,SONOMA,CA,95403,FALSE,TRUE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-49-0500-2019-62e,CA0490500,12/3/2019,07:20,SANTA ROSA,SONOMA,CA,95404,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-49-0500-2019-876,CA0490500,10/12/2019,00:40,SANTA ROSA,SONOMA,CA,95404,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-49-0500-2019-c5d,CA0490500,2/10/2019,10:10,SANTA ROSA,SONOMA,CA,95403,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-50-0000-2019-330,CA0500000,7/17/2019,22:04,MODESTO,STANISLAUS,CA,95351,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-50-0000-2019-4a2,CA0500000,7/16/2019,19:13,MODESTO,STANISLAUS,CA,95358,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-50-0000-2019-596,CA0500000,5/17/2019,16:25,MODESTO,STANISLAUS,CA,95350,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-50-0000-2019-665,CA0500000,1/20/2019,21:30,RIVERBANK,STANISLAUS,CA,95367,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-50-0000-2019-e96,CA0500000,6/6/2019,16:45,MODESTO,STANISLAUS,CA,95358,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-50-0000-2019-f50,CA0500000,3/21/2019,13:16,MODESTO,STANISLAUS,CA,95350,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,1
URSUS-50-0200-2019-930,CA0500200,11/29/2019,19:18,MODESTO,STANISLAUS,CA,95350,FALSE,FALSE,FALSE,TRUE,call_for_service,other,1,2,1
URSUS-51-0200-2019-26e,CA0510200,6/25/2019,14:34,YUBA CITY,SUTTER,CA,95991,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-51-0200-2019-6e1,CA0510200,8/11/2019,02:49,YUBA CITY,SUTTER,CA,95991,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-51-0200-2019-79a,CA0510200,4/21/2019,21:07,YUBA CITY,SUTTER,CA,95991,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-51-0200-2019-bd7,CA0510200,9/16/2019,10:54,YUBA CITY,SUTTER,CA,95991,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-52-0000-2019-7ab,CA0520000,1/28/2019,05:32,RED BLUFF,TEHAMA,CA,96080,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-52-0000-2019-c99,CA0520000,8/30/2019,18:53,RED BLUFF,TEHAMA,CA,96080,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,1
URSUS-52-0200-2019-11f,CA0520200,4/14/2019,00:19,RED BLUFF,TEHAMA,CA,96080,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-52-0200-2019-375,CA0520200,5/10/2019,16:21,RED BLUFF,TEHAMA,CA,96080,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-52-0200-2019-990,CA0520200,1/31/2019,21:38,RED BLUFF,TEHAMA,CA,96080,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-54-0700-2019-78d,CA0540700,1/14/2019,13:45,VISALIA,TULARE,CA,93277,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,6,1
URSUS-54-0700-2019-bd3,CA0540700,7/30/2019,10:50,VISALIA,TULARE,CA,93292,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-54-0700-2019-e73,CA0540700,8/2/2019,21:49,VISALIA,TULARE,CA,93291,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0000-2019-fb1,CA0560000,12/23/2019,16:23,OJAI,VENTURA,CA,93023,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0400-2019-5b1,CA0560400,5/3/2019,06:58,OXNARD,VENTURA,CA,93030,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-56-0600-2019-631,CA0560600,1/25/2019,09:25,SANTA PAULA,VENTURA,CA,93060,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-56-0800-2019-4e9,CA0560800,8/8/2019,20:48,VENTURA,VENTURA,CA,93003,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-56-0800-2019-dbe,CA0560800,2/6/2019,19:45,VENTURA,VENTURA,CA,93003,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-56-0800-2019-f39,CA0560800,4/1/2019,10:32,VENTURA,VENTURA,CA,93003,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-56-0900-2019-d4b,CA0560900,9/19/2019,14:04,SIMI VALLEY,VENTURA,CA,93065,FALSE,TRUE,TRUE,TRUE,call_for_service,sentenced,1,1,1
URSUS-57-0100-2019-405,CA0570100,12/19/2019,03:41,DAVIS,YOLO,CA,95616,FALSE,FALSE,FALSE,TRUE,in_progress,,1,3,1
URSUS-57-0100-2019-b32,CA0570100,1/10/2019,18:43,DAVIS,YOLO,CA,95616,FALSE,FALSE,FALSE,TRUE,ambush,,1,1,1
URSUS-58-0000-2019-2fb,CA0580000,1/14/2019,15:30,LINDA,YUBA,CA,95901,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-58-0100-2019-006,CA0580100,1/5/2019,21:39,MARYSVILLE,YUBA,CA,95901,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
